Date,Adj Close,SMA30,P_INDEX,SMA_P7
2000-11-27,65.150002,63.844000199999996,0,0.0
2000-11-28,64.300003,63.883333666666665,0,0.0
2000-11-29,65.029999,63.96100026666667,0,0.0
2000-11-30,65.230003,64.04366703333334,0,0.0
2000-12-01,64.349998,64.12133363333334,0,0.0
2000-12-04,64.650002,64.20566706666666,0,0.0
2000-12-05,64.349998,64.25333373333333,0,0.0
2000-12-06,64.339996,64.31766693333333,0,0.0
2000-12-07,67.25,64.46933356666666,1,0.14285714285714285
2000-12-08,67.129997,64.59833353333333,1,0.2857142857142857
2000-12-11,67.419998,64.74966676666666,1,0.42857142857142855
2000-12-12,65.589996,64.83133333333333,0,0.42857142857142855
2000-12-13,65.029999,64.86599989999999,0,0.42857142857142855
2000-12-14,65.690002,64.9566666,0,0.42857142857142855
2000-12-15,65.370003,65.05000003333333,0,0.42857142857142855
2000-12-18,65.099998,65.12299996666667,0,0.2857142857142857
2000-12-19,65.0,65.16466663333334,0,0.14285714285714285
2000-12-20,65.629997,65.17366650000001,0,0.0
2000-12-21,65.330002,65.15499993333334,0,0.0
2000-12-22,64.309998,65.11033313333333,0,0.0
2000-12-26,63.189999,65.05133313333333,0,0.0
2000-12-27,63.259998,64.97999966666666,0,0.0
2000-12-28,63.419998,64.91666626666667,0,0.0
2000-12-29,62.279999,64.83199956666667,0,0.0
2001-01-02,60.349998,64.68566623333334,0,0.0
2001-01-03,60.959999,64.55166609999999,0,0.0
2001-01-04,59.610001,64.38199956666666,0,0.0
2001-01-05,59.419998,64.20999943333334,0,0.0
2001-01-08,60.23,64.11233276666667,0,0.0
2001-01-09,59.869999,63.961332666666664,0,0.0
2001-01-10,60.34,63.800999266666665,0,0.0
2001-01-11,60.869999,63.6866658,0,0.0
2001-01-12,61.119999,63.55633246666666,0,0.0
2001-01-16,60.959999,63.413999,0,0.0
2001-01-17,60.52,63.2863324,0,0.0
2001-01-18,60.5,63.147999,0,0.0
2001-01-19,60.630001,63.023999100000005,0,0.0
2001-01-22,59.360001,62.85799926666666,0,0.0
2001-01-23,59.279999,62.59233256666666,0,0.0
2001-01-24,61.110001,62.39166603333333,0,0.0
2001-01-25,60.599998,62.1643327,0,0.0
2001-01-26,61.25,62.01966616666666,0,0.0
2001-01-29,60.950001,61.88366623333334,0,0.0
2001-01-30,62.009998,61.76099943333334,0,0.0
2001-01-31,61.360001,61.627332700000004,0,0.0
2001-02-01,59.43,61.43833276666666,0,0.0
2001-02-02,59.759998,61.26366603333333,0,0.0
2001-02-05,60.150002,61.080999533333326,0,0.0
2001-02-06,60.23,60.91099946666667,0,0.0
2001-02-07,59.200001,60.74066623333333,0,0.0
2001-02-08,59.049999,60.60266623333334,0,0.0
2001-02-09,58.369999,60.43966626666667,0,0.0
2001-02-12,58.900002,60.288999733333334,0,0.0
2001-02-13,59.529999,60.197333066666666,0,0.0
2001-02-14,61.450001,60.23399983333333,0,0.0
2001-02-15,59.529999,60.18633316666667,0,0.0
2001-02-16,59.52,60.183333133333335,0,0.0
2001-02-20,57.630001,60.123666566666664,0,0.0
2001-02-21,55.759998,59.9746665,0,0.0
2001-02-22,54.860001,59.80766656666666,0,0.0
2001-02-23,55.080002,59.6323333,0,0.0
2001-02-26,53.080002,59.37266673333333,-1,-0.14285714285714285
2001-02-27,52.099998,59.07200003333333,-1,-0.2857142857142857
2001-02-28,52.599998,58.79333333333334,-1,-0.42857142857142855
2001-03-01,53.049999,58.5443333,-1,-0.5714285714285714
2001-03-02,53.5,58.31099996666667,0,-0.5714285714285714
2001-03-05,53.849998,58.08499986666667,0,-0.5714285714285714
2001-03-06,54.049999,57.9079998,0,-0.5714285714285714
2001-03-07,54.049999,57.73366646666667,0,-0.42857142857142855
2001-03-08,54.009998,57.496999699999996,0,-0.2857142857142857
2001-03-09,52.66,57.232333100000005,0,-0.14285714285714285
2001-03-12,51.77,56.9163331,-1,-0.14285714285714285
2001-03-13,52.279999,56.62733303333333,0,-0.14285714285714285
2001-03-14,52.650002,56.31533316666666,0,-0.14285714285714285
2001-03-15,50.09,55.93966646666666,-1,-0.2857142857142857
2001-03-16,49.73,55.616333133333335,-1,-0.42857142857142855
2001-03-19,50.360001,55.3029999,0,-0.42857142857142855
2001-03-20,49.740002,54.9559999,-1,-0.5714285714285714
2001-03-21,48.57,54.56733323333333,-1,-0.5714285714285714
2001-03-22,47.139999,54.16533316666666,-1,-0.7142857142857143
2001-03-23,48.060001,53.7989999,-1,-0.8571428571428571
2001-03-26,49.029999,53.48766656666667,0,-0.7142857142857143
2001-03-27,47.59,53.1106665,-1,-0.7142857142857143
2001-03-28,47.560001,52.711666566666665,-1,-0.8571428571428571
2001-03-29,45.689999,52.18633316666667,-1,-0.8571428571428571
2001-03-30,45.09,51.70499986666667,-1,-0.8571428571428571
2001-04-02,44.73,51.211999866666666,-1,-0.8571428571428571
2001-04-03,45.389999,50.80399980000001,-1,-0.8571428571428571
2001-04-04,46.189999,50.48499983333333,0,-0.8571428571428571
2001-04-05,45.970001,50.1886665,0,-0.7142857142857143
2001-04-06,46.880001,49.915333133333334,0,-0.5714285714285714
2001-04-09,46.59,49.69899973333334,0,-0.42857142857142855
2001-04-10,46.57,49.51466646666667,0,-0.2857142857142857
2001-04-11,45.779999,49.28733316666666,0,-0.14285714285714285
2001-04-12,45.34,49.0303332,0,0.0
2001-04-16,45.57,48.76599986666667,0,0.0
2001-04-17,46.869999,48.53333323333333,0,0.0
2001-04-18,46.16,48.27033326666667,0,0.0
2001-04-19,45.84,47.996666633333334,0,0.0
2001-04-20,44.09,47.66600003333333,0,0.0
2001-04-23,44.299999,47.38733333333333,0,0.0
2001-04-24,44.599998,47.14833326666667,0,0.0
2001-04-25,44.599998,46.89233323333334,0,0.0
2001-04-26,44.130001,46.6083332,0,0.0
2001-04-27,43.650002,46.3936666,0,0.0
2001-04-30,44.200001,46.209333300000004,0,0.0
2001-05-01,44.48,46.01333326666667,0,0.0
2001-05-02,45.450001,45.870333233333334,0,0.0
2001-05-03,44.5,45.73466656666667,0,0.0
2001-05-04,44.650002,45.65166666666667,0,0.0
2001-05-07,44.48,45.532333300000005,0,0.0
2001-05-08,43.759998,45.356666600000004,0,0.0
2001-05-09,45.43,45.2846666,0,0.0
2001-05-10,44.830002,45.193666633333336,0,0.0
2001-05-11,45.169998,45.17633326666667,0,0.0
2001-05-14,46.700001,45.22999996666667,0,0.0
2001-05-15,46.080002,45.275000033333335,0,0.0
2001-05-16,44.619999,45.24933336666666,0,0.0
2001-05-17,44.470001,45.192000099999994,0,0.0
2001-05-18,43.84,45.12100006666667,0,0.0
2001-05-21,43.189999,44.998000000000005,0,0.0
2001-05-22,42.560001,44.863666699999996,0,0.0
2001-05-23,42.66,44.73333336666666,0,0.0
2001-05-24,42.459999,44.6226667,0,0.0
2001-05-25,40.549999,44.462999999999994,0,0.0
2001-05-29,41.040001,44.312000033333334,0,0.0
2001-05-30,40.720001,44.10700010000001,0,0.0
2001-05-31,40.880001,43.931000133333335,0,0.0
2001-06-01,41.419998,43.783666733333334,0,0.0
2001-06-04,41.060001,43.68266676666667,0,0.0
2001-06-05,40.98,43.57200013333333,0,0.0
2001-06-06,42.029999,43.48633349999999,0,0.0
2001-06-07,41.939999,43.39766686666667,0,0.0
2001-06-08,42.709999,43.35033346666667,0,0.0
2001-06-11,40.720001,43.25266676666666,0,0.0
2001-06-12,41.009998,43.14633333333333,0,0.0
2001-06-13,41.099998,43.0336666,0,0.0
2001-06-14,40.57,42.8709999,0,0.0
2001-06-15,39.380001,42.70033326666667,0,0.0
2001-06-18,38.91,42.50899986666666,0,0.0
2001-06-19,38.189999,42.29933316666666,0,0.0
2001-06-20,37.68,42.09666656666666,0,0.0
2001-06-21,39.549999,41.900666533333336,0,0.0
2001-06-22,38.610001,41.69333316666666,0,0.0
2001-06-25,43.25,41.629333233333334,0,0.0
2001-06-26,43.310001,41.51633323333333,0,0.0
2001-06-27,43.0,41.4136665,0,0.0
2001-06-28,43.049999,41.36133316666667,0,0.0
2001-06-29,42.75,41.30399980000001,0,0.0
2001-07-02,41.18,41.21533313333334,0,0.0
2001-07-03,40.43,41.12333316666666,0,0.0
2001-07-05,41.099998,41.0746664,0,0.0
2001-07-06,41.130001,41.02366643333334,0,0.0
2001-07-09,41.48,40.990999800000004,0,0.0
2001-07-10,40.669998,40.994999766666666,0,0.0
2001-07-11,41.5,41.01033306666667,0,0.0
2001-07-12,41.400002,41.03299976666666,0,0.0
2001-07-13,39.5,40.98699973333333,0,0.0
2001-07-16,39.900002,40.9363332,0,0.0
2001-07-17,39.73,40.89199983333333,0,0.0
2001-07-18,40.599998,40.879333100000004,0,0.0
2001-07-19,40.200001,40.81833316666667,0,0.0
2001-07-20,39.470001,40.735999899999996,0,0.0
2001-07-23,40.5,40.662333266666664,0,0.0
2001-07-24,39.93,40.6359999,0,0.0
2001-07-25,40.5,40.61899996666667,0,0.0
2001-07-26,41.98,40.64833336666666,0,0.0
2001-07-27,42.09,40.69900003333333,0,0.0
2001-07-30,41.740002,40.777666733333334,0,0.0
2001-07-31,41.900002,40.87733346666666,0,0.0
2001-08-01,41.279999,40.98033346666667,0,0.0
2001-08-02,41.16,41.096333466666664,0,0.0
2001-08-03,41.900002,41.174666900000005,0,0.0
2001-08-06,41.970001,41.2866669,0,0.0
2001-08-07,41.130001,41.21600026666667,0,0.0
2001-08-08,40.82,41.133000233333334,0,0.0
2001-08-09,40.450001,41.04800026666667,0,0.0
2001-08-10,38.450001,40.894667,0,0.0
2001-08-13,38.400002,40.74966706666667,0,0.0
2001-08-14,38.759998,40.66900033333333,0,0.0
2001-08-15,38.720001,40.61200036666666,0,0.0
2001-08-16,38.700001,40.532000466666666,0,0.0
2001-08-17,38.279999,40.437000399999995,0,0.0
2001-08-20,38.380001,40.33366709999999,0,0.0
2001-08-21,38.349998,40.25633376666667,0,0.0
2001-08-22,38.360001,40.15166713333334,0,0.0
2001-08-23,38.040001,40.039667099999996,0,0.0
2001-08-24,38.0,39.9896671,0,0.0
2001-08-27,38.5,39.943000366666666,0,0.0
2001-08-28,38.349998,39.89700030000001,0,0.0
2001-08-29,38.549999,39.828666999999996,0,0.0
2001-08-30,37.900002,39.75200036666667,0,0.0
2001-08-31,37.939999,39.701000300000004,0,0.0
2001-09-04,38.880001,39.64700033333334,0,0.0
2001-09-05,38.25,39.591000333333334,0,0.0
2001-09-06,37.099998,39.47766693333334,0,0.0
2001-09-07,36.5,39.29500026666667,0,0.0
2001-09-10,36.5,39.10866693333334,0,0.0
2001-09-17,35.580002,38.9033336,0,0.0
2001-09-18,35.150002,38.6783336,0,0.0
2001-09-19,34.299999,38.44566693333333,0,0.0
2001-09-20,34.419998,38.221000200000006,0,0.0
2001-09-21,34.34,37.96900013333333,0,0.0
2001-09-24,35.380001,37.74933346666667,0,0.0
2001-09-25,35.0,37.5450001,0,0.0
2001-09-26,34.900002,37.34766683333333,0,0.0
2001-09-27,33.150002,37.10433353333334,0,0.0
2001-09-28,33.5,36.939333500000004,0,0.0
2001-10-01,33.299999,36.7693334,0,0.0
2001-10-02,33.950001,36.60900016666667,0,0.0
2001-10-03,33.450001,36.4333335,0,0.0
2001-10-04,33.0,36.24333346666666,0,0.0
2001-10-05,31.950001,36.032333533333336,0,0.0
2001-10-08,31.1,35.789666833333335,0,0.0
2001-10-09,30.65,35.53300023333333,0,0.0
2001-10-10,31.200001,35.29433356666666,0,0.0
2001-10-11,31.0,35.05966686666667,0,0.0
2001-10-12,32.009998,34.86000013333334,0,0.0
2001-10-15,31.33,34.62100013333334,0,0.0
2001-10-16,31.469999,34.39166683333334,0,0.0
2001-10-17,31.530001,34.157666899999995,0,0.0
2001-10-18,31.18,33.933666833333334,0,0.0
2001-10-19,30.549999,33.6873335,0,0.0
2001-10-22,29.809999,33.3850001,0,0.0
2001-10-23,29.76,33.102000100000005,0,0.0
2001-10-24,29.09,32.83500016666667,0,0.0
2001-10-25,28.52,32.56900016666667,0,0.0
2001-10-26,28.860001,32.31433353333333,0,0.0
2001-10-29,28.940001,32.09300016666666,0,0.0
2001-10-30,28.92,31.885333433333336,0,0.0
2001-10-31,29.9,31.7386668,0,0.0
2001-11-01,30.030001,31.592333566666664,0,0.0
2001-11-02,29.959999,31.446333533333334,0,0.0
2001-11-05,30.58,31.286333499999998,0,0.0
2001-11-06,30.809999,31.1466668,0,0.0
2001-11-07,32.23,31.057666733333335,0,0.0
2001-11-08,32.150002,31.0243334,0,0.0
2001-11-09,32.779999,31.000333366666666,0,0.0
2001-11-13,35.209999,31.064000033333336,1,0.14285714285714285
2001-11-14,35.439999,31.11366663333333,1,0.2857142857142857
2001-11-15,34.259998,31.14066653333333,1,0.42857142857142855
2001-11-16,34.709999,31.1976665,1,0.5714285714285714
2001-11-19,34.09,31.268999800000003,1,0.7142857142857143
2001-11-20,33.82,31.359666466666667,1,0.8571428571428571
2001-11-21,33.82,31.465333133333335,1,1.0
2001-11-26,33.779999,31.551333066666665,1,1.0
2001-11-27,34.0,31.651333066666666,1,1.0
2001-11-28,35.779999,31.776999766666666,1,1.0
2001-11-29,36.700001,31.955999799999997,1,1.0
2001-11-30,37.299999,32.15033313333333,1,1.0
2001-12-03,35.41,32.27966643333333,1,1.0
2001-12-04,34.709999,32.39733306666667,1,1.0
2001-12-05,36.779999,32.60499973333334,1,1.0
2001-12-06,37.93,32.875666433333336,1,1.0
2001-12-07,37.34,33.1283331,1,1.0
2001-12-10,36.34,33.369999766666666,1,1.0
2001-12-11,37.110001,33.656333133333334,1,1.0
2001-12-12,36.110001,33.8979998,1,1.0
2001-12-13,35.150002,34.10499983333333,0,0.8571428571428571
2001-12-14,37.299999,34.384333133333335,1,0.8571428571428571
2001-12-17,37.450001,34.63599983333334,1,0.8571428571428571
2001-12-18,36.810001,34.861999833333336,0,0.7142857142857143
2001-12-19,36.450001,35.07833323333333,0,0.5714285714285714
2001-12-20,35.91,35.2559999,0,0.42857142857142855
2001-12-21,36.23,35.436666599999995,0,0.2857142857142857
2001-12-26,36.5,35.57899993333333,0,0.2857142857142857
2001-12-27,36.330002,35.718333266666676,0,0.14285714285714285
2001-12-28,35.59,35.81199996666667,0,0.0
2002-01-02,36.459999,35.85366663333333,0,0.0
2002-01-03,36.139999,35.87699996666666,0,0.0
2002-01-04,36.619999,35.95566666666666,0,0.0
2002-01-07,37.560001,36.05066673333333,0,0.0
2002-01-08,38.450001,36.1960001,1,0.14285714285714285
2002-01-09,37.73,36.326333433333325,0,0.14285714285714285
2002-01-10,37.400002,36.445666833333334,0,0.14285714285714285
2002-01-11,37.040001,36.554333566666664,0,0.14285714285714285
2002-01-14,36.650002,36.64266696666666,0,0.14285714285714285
2002-01-15,37.34,36.694667,0,0.14285714285714285
2002-01-16,37.68,36.72733363333334,0,0.14285714285714285
2002-01-17,37.959999,36.749333633333336,0,0.0
2002-01-18,37.330002,36.8133337,0,0.0
2002-01-22,36.779999,36.882333700000004,0,0.0
2002-01-23,36.73,36.88066706666667,0,0.0
2002-01-24,36.09,36.81933373333334,0,0.0
2002-01-25,36.68,36.79733373333333,0,0.0
2002-01-28,36.209999,36.79300036666667,0,0.0
2002-01-29,36.540001,36.77400036666667,0,0.0
2002-01-30,35.52,36.75433366666667,0,0.0
2002-01-31,35.48,36.7653336,0,0.0
2002-02-01,37.450001,36.77033366666667,0,0.0
2002-02-04,37.830002,36.78300036666666,0,0.0
2002-02-05,37.299999,36.79933363333334,0,0.0
2002-02-06,37.369999,36.83000023333333,0,0.0
2002-02-07,38.139999,36.904333533333336,0,0.0
2002-02-08,38.259998,36.97200013333334,0,0.0
2002-02-11,37.459999,37.0040001,0,0.0
2002-02-12,38.439999,37.074333333333335,0,0.0
2002-02-13,35.700001,37.07800003333333,0,0.0
2002-02-14,36.310001,37.07300010000001,0,0.0
2002-02-15,35.57,37.05400013333334,0,0.0
2002-02-19,33.849998,36.96166676666667,0,0.0
2002-02-20,33.5,36.826333399999996,0,0.0
2002-02-21,33.060001,36.64666673333333,0,0.0
2002-02-22,33.529999,36.506666700000004,0,0.0
2002-02-25,34.099998,36.39666656666667,0,0.0
2002-02-26,34.700001,36.318666566666664,0,0.0
2002-02-27,35.099998,36.26699976666667,0,0.0
2002-02-28,33.700001,36.14566646666666,0,0.0
2002-03-01,34.549999,36.0413331,0,0.0
2002-03-04,34.599998,35.929333066666665,0,0.0
2002-03-05,35.150002,35.8566664,0,0.0
2002-03-06,34.950001,35.79566646666667,0,0.0
2002-03-07,38.450001,35.85299983333333,1,0.14285714285714285
2002-03-08,37.830002,35.9109999,0,0.14285714285714285
2002-03-11,38.119999,35.958999866666666,1,0.2857142857142857
2002-03-12,37.549999,36.00366653333333,0,0.2857142857142857
2002-03-13,38.299999,36.06233313333333,1,0.42857142857142855
2002-03-14,38.810001,36.17199983333333,1,0.5714285714285714
2002-03-15,38.700001,36.279333199999996,1,0.7142857142857143
2002-03-18,38.689999,36.320666466666665,1,0.7142857142857143
2002-03-19,38.759998,36.351666333333334,1,0.8571428571428571
2002-03-20,38.950001,36.4066664,1,0.8571428571428571
2002-03-21,39.810001,36.4879998,1,1.0
2002-03-22,39.200001,36.5233332,1,1.0
2002-03-25,38.709999,36.53833323333333,1,1.0
2002-03-26,38.16,36.5616666,0,0.8571428571428571
2002-03-27,39.389999,36.59333326666667,1,0.8571428571428571
2002-03-28,38.16,36.675333233333326,0,0.7142857142857143
2002-04-01,38.41,36.7453332,0,0.5714285714285714
2002-04-02,38.630001,36.84733323333333,0,0.42857142857142855
2002-04-03,38.200001,36.992333333333335,0,0.2857142857142857
2002-04-04,37.720001,37.13300003333334,0,0.14285714285714285
2002-04-05,37.73,37.28866666666667,0,0.14285714285714285
2002-04-08,37.060001,37.406333399999994,0,0.0
2002-04-09,36.860001,37.498333499999994,0,0.0
2002-04-10,38.139999,37.6130001,0,0.0
2002-04-11,37.369999,37.68866679999999,0,0.0
2002-04-12,37.049999,37.8003334,0,0.0
2002-04-15,36.470001,37.86433346666667,0,0.0
2002-04-16,36.779999,37.937000166666664,0,0.0
2002-04-17,36.459999,37.98066673333333,0,0.0
2002-04-18,35.349998,37.99399996666667,0,0.0
2002-04-19,34.5,37.862333266666674,0,0.0
2002-04-22,34.459999,37.74999983333333,0,0.0
2002-04-23,34.349998,37.62433313333334,0,0.0
2002-04-24,35.75,37.56433316666667,0,0.0
2002-04-25,35.0,37.4543332,0,0.0
2002-04-26,33.549999,37.278999799999994,0,0.0
2002-04-29,32.799999,37.08233306666667,0,0.0
2002-04-30,33.349998,36.90433303333334,0,0.0
2002-05-01,33.5,36.72899976666667,0,0.0
2002-05-02,32.099998,36.500666333333335,0,0.0
2002-05-03,31.9,36.23699963333333,0,0.0
2002-05-06,32.049999,35.99866623333333,0,0.0
2002-05-07,31.469999,35.7573329,0,0.0
2002-05-08,32.200001,35.55866626666667,0,0.0
2002-05-09,33.950001,35.377333,0,0.0
2002-05-10,35.209999,35.278999633333335,0,0.0
2002-05-13,34.709999,35.15566626666667,0,0.0
2002-05-14,35.169998,35.04033283333333,0,0.0
2002-05-15,36.110001,34.97066616666667,0,0.0
2002-05-16,35.48,34.895999466666666,0,0.0
2002-05-17,35.889999,34.83466610000001,0,0.0
2002-05-20,35.740002,34.79066613333334,0,0.0
2002-05-21,36.450001,34.776999466666666,0,0.0
2002-05-22,37.150002,34.743999566666666,1,0.14285714285714285
2002-05-23,37.299999,34.74166623333333,1,0.2857142857142857
2002-05-24,36.939999,34.737999566666666,1,0.42857142857142855
2002-05-28,38.25,34.79733286666667,1,0.5714285714285714
